"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5";"ESCMAE"
431710;2011;3232,02310536044;8,79275092936803;9,83798882681564;3,83162790697674
431720;2010;3198,57623554154;8,25368421052632;9,18421052631579;3,93368421052632
431720;2011;3115,3269035533;8,16785350966429;9,10183299389002;3,989816700611
431730;2010;3192,19283746556;8,56666666666667;9,64444444444444;4,17906336088154
431730;2011;3221,18020304569;8,55725190839695;9,55216284987277;3,68797953964194
431740;2010;3205,68193717277;8,7696335078534;9,87041884816754;3,9803664921466
431740;2011;3242,16431322208;8,82647814910026;9,81748071979434;3,93830334190231
431750;2010;3057,58542510121;8,4095701540957;9,71613949716139;3,9165991902834
431750;2011;3078,60101010101;8,52236652236652;9,71356421356421;3,9036231884058
431760;2010;3273,57456140351;8,36444444444444;9,45777777777778;3,51101321585903
431760;2011;3265,78778135048;8,36245954692557;9,49190938511327;3,39672131147541
431770;2010;3073,33333333333;2,66666666666667;6,33333333333333;2,33333333333333
431770;2011;2975;8;9;3,5
431780;2010;3082,35857461024;8,65033407572383;9,37639198218263;3,66369710467706
431780;2011;3115,26829268293;8,82439024390244;9,47560975609756;3,43520782396088
431790;2010;3365,69832402235;8,43258426966292;9,52513966480447;4,14525139664805
431790;2011;3368,43979057592;8,26701570680628;9,41361256544503;4,07853403141361
431800;2010;3170,33108866442;8,27923627684964;9,52443384982122;3,97747747747748
431800;2011;3179,17709563164;8,54437869822485;9,65366430260047;3,79905437352246
431810;2010;3257,47572815534;8,88349514563107;9,94174757281553;3,49514563106796
431810;2011;3210,67796610169;8,85593220338983;9,94915254237288;3,54237288135593
431820;2010;3144,73303167421;8,69230769230769;9,6289592760181;3,70588235294118
431820;2011;3173,26728110599;8,65898617511521;9,66359447004608;3,69585253456221
431830;2010;3246,92984693878;8,67307692307692;9,58076923076923;3,76628352490421
431830;2011;3230,52933333333;8,71313672922252;9,56702412868633;3,69866666666667
431840;2010;3266,23832335329;8,51558752997602;9,47122302158273;3,78203592814371
431840;2011;3231,86049237984;8,49824150058617;9,42672919109027;3,90035169988277
431850;2010;3212,07692307692;8,3125;9,68269230769231;3,51923076923077
431850;2011;3232,87777777778;8,78888888888889;9,85555555555556;3,33888888888889
431860;2010;3134,04545454545;7,97474747474747;9,84343434343434;3,7020202020202
431860;2011;3154,79057591623;7,68586387434555;9,80104712041885;3,66315789473684
431870;2010;3201,85585133099;8,28218071680969;9,15388496468214;3,60683760683761
431870;2011;3191,54875621891;8,27491236855283;9,17726589884827;3,4997506234414
431880;2010;3316,38686131387;8,52102376599634;9,68555758683729;3,84306569343066
431880;2011;3294,3679245283;8,52083333333333;9,61931818181818;3,61814744801512
431890;2010;3220,67140825036;8,46657183499289;9,53200568990043;3,71714285714286
431890;2011;3253,27155172414;8,64553314121038;9,74207492795389;3,72270114942529
431900;2010;3111,92513368984;8,81818181818182;9,82352941176471;3,85026737967914
431900;2011;3051,78343949045;8,71974522292994;9,67515923566879;3,68789808917197
431910;2010;3310;9,36363636363636;10;3,81818181818182
431910;2011;NA;NA;NA;3
431915;2010;3285;8,70731707317073;9,5609756097561;3,36585365853659
431915;2011;3226,15384615385;8,7;9,8;3
431930;2010;3429,34426229508;8,83606557377049;9,86885245901639;3,63333333333333
431930;2011;3408,30188679245;8,84905660377358;9,86792452830189;3,92452830188679
431940;2010;3273,8141025641;8,62820512820513;9,7948717948718;3,69230769230769
431940;2011;3222,32558139535;8,53543307086614;9,77952755905512;3,62015503875969
431950;2010;3285,24183006536;8,54575163398693;9,4640522875817;4,06666666666667
431950;2011;3245,58823529412;8,65158371040724;9,63348416289593;4
431960;2010;3298,08580858086;8,57425742574257;9,6006600660066;3,58940397350993
431960;2011;3337,10476190476;8,30891719745223;9,37261146496815;3,64126984126984
431980;2010;3092,16981132075;9,45283018867925;9,52830188679245;3,67924528301887
431980;2011;3415,14285714286;9,64705882352941;10;3,28571428571429
431990;2010;3198,49077786688;8,43408360128617;9,13012048192771;3,7626303127506
431990;2011;3166,14969135802;8,50734725444702;9,12982998454405;3,66975308641975
432000;2010;3233,08383233533;8,43664383561644;9,46746575342466;3,74165953806672
432000;2011;3261,61219702893;8,38401253918495;9,41581832419734;3,60596546310832
432010;2010;3106,16408668731;7,97523219814241;9,15479876160991;3,80185758513932
432010;2011;3122,246105919;8,21875;9,3875;3,66453674121406
432020;2010;3115,6204379562;8,7007299270073;9,02919708029197;3,65328467153285
432020;2011;3043,703125;8,16796875;9,30859375;3,78515625
432026;2010;3116,46341463415;8,46341463414634;9,75609756097561;3,36585365853659
432026;2011;3077,92307692308;8,38461538461539;9,52307692307692;2,9375
432030;2010;3248,51063829787;8,40425531914894;9,27659574468085;3,82978723404255
432030;2011;3211,42857142857;8,03571428571429;9,21428571428571;3,80357142857143
432035;2011;3230;NA;NA;2
432040;2010;3317,16666666667;9,58666666666667;9,88;3,8
432040;2011;3233,2722513089;9,49738219895288;9,90052356020942;3,80526315789474
432045;2010;2790;9,33333333333333;10;2
432045;2011;2605,83333333333;7,5;8,83333333333333;3,16666666666667
432050;2010;3206,42857142857;8;9;3,5
432050;2011;3410;8;9;3
432055;2011;3328,33333333333;8,5;9;3,33333333333333
432060;2010;3284,64285714286;7,71428571428571;8,71428571428571;3,5952380952381
432060;2011;3323,58490566038;8,0188679245283;8,86792452830189;3,75471698113208
432067;2010;3207,17391304348;8,80434782608696;9,93478260869565;3,04761904761905
432067;2011;3168,46153846154;8,66666666666667;9,74358974358974;3,61538461538462
432070;2010;3108,44919786096;8,66844919786096;9,80748663101604;3,68279569892473
432070;2011;3151,35045317221;8,76435045317221;9,83383685800604;3,70820668693009
432080;2010;3189,26968174204;8,67169179229481;9,61641541038526;3,43959731543624
432080;2011;3162,97993827161;8,65533230293663;9,62132921174652;3,47913446676971
432090;2010;3170,71177944862;8,59899749373434;9,56641604010025;3,71105527638191
432090;2011;3176,56200527705;8,52506596306069;9,54617414248021;3,85224274406332
432100;2010;3090,71631205674;8,70921985815603;9,84397163120567;3,9290780141844
432100;2011;3173,17037037037;8,67407407407407;9,85925925925926;3,94776119402985
432110;2010;2673,33333333333;9;10;3
432110;2011;3186,66666666667;9;10;3,33333333333333
432120;2010;3217,65845070423;8,59642857142857;9,74733096085409;3,56159420289855
432120;2011;3262,30995475113;8,65610859728507;9,78506787330317;3,45217391304348
432130;2010;3220,44278606965;8,12437810945274;9,18407960199005;3,61194029850746
432130;2011;3212,8237704918;8,11570247933884;9,24793388429752;3,825
432135;2011;3750;8;9;3
432140;2010;3190,96774193548;8,65207373271889;9,09447004608295;3,59677419354839
432140;2011;3193,66363636364;8,72909090909091;9,67636363636364;3,56363636363636
432143;2011;3385;8;10;3
432145;2010;3258,62694300518;8,76943005181347;9,7720207253886;4,17875647668394
432145;2011;3280,61758241758;8,81978021978022;9,77142857142857;3,85274725274725
432150;2010;3278,37236533958;8,54683840749414;9,24824355971897;4,09316037735849
432150;2011;3227,06048906049;8,4993564993565;9,2998712998713;3,84516129032258
432160;2010;3196,70114942529;8,50862068965517;9,26436781609195;3,76199616122841
432160;2011;3242,38327205882;8,50786308973173;9,2358926919519;3,70902394106814
432163;2010;2610;7;9;3
432170;2010;3166,33108108108;8,52881355932203;9,70508474576271;3,76351351351351
432170;2011;3223,94295302013;8,41610738255033;9,69127516778524;3,68243243243243
432180;2010;3217,73598130841;7,89485981308411;9,02570093457944;4,38785046728972
432180;2011;3197,62088974855;7,86073500967118;9,05996131528046;4,31128404669261
432190;2010;3129,20147420147;8,61425061425062;9,7985257985258;3,91400491400491
432190;2011;3188,32251082251;8,64069264069264;9,81168831168831;4,07575757575758
432195;2010;3153,94117647059;8,71323529411765;9,96323529411765;3,58088235294118
432195;2011;3207,48201438849;8,69784172661871;9,93525179856115;3,48201438848921
432200;2010;3298,72909698997;8,74247491638796;9,89632107023411;3,66220735785953
432200;2011;3286,60269360269;8,81418918918919;9,92905405405405;3,62289562289562
432210;2010;3234;8,14545454545454;9,4;3,61818181818182
432210;2011;3290,51020408163;8,06122448979592;9,59183673469388;3,73469387755102
432220;2010;3224,94014084507;8,48591549295775;9,36619718309859;3,61971830985915
432220;2011;3270,37735849057;8,76415094339623;9,5188679245283;3,7311320754717
432230;2010;3263,27586206897;8,2183908045977;9,36781609195402;3,75862068965517
432230;2011;3192,22891566265;8,16867469879518;9,32530120481928;3,83132530120482
432240;2010;3208,05390702275;8,18045112781955;9,50124481327801;3,75816023738872
432240;2011;3237,84834834835;8,287284144427;9,41685823754789;3,81388329979879
432250;2010;3152,22700587084;8,26082004555809;8,9379932356257;3,74313725490196
432250;2011;3186,54794520548;8,409666283084;8,94489092996556;3,80733944954128
432253;2010;3409,42307692308;8,61538461538461;9,67948717948718;3,34666666666667
432253;2011;3326,40845070423;8,57446808510638;9,76056338028169;3,30985915492958
432260;2010;3241,63834951456;8,32281553398058;9,35558252427184;3,68043742405832
432260;2011;3191,0893081761;8,33669609079445;9,40731399747793;3,83375314861461
432270;2010;3313,37569060773;8,39226519337017;9,353591160221;3,66298342541436
432270;2011;3280,1690821256;8,2512077294686;9,256038647343;3,79227053140097
432280;2010;3208,29962546816;7,95880149812734;9,23970037453184;3,96981132075472
432280;2011;3189,21568627451;7,8156862745098;9,35826771653543;3,90909090909091
432290;2010;3175,17073170732;8,90243902439024;9,82926829268293;3,85365853658537
432290;2011;3280,57692307692;8,26923076923077;9,73076923076923;3,73076923076923
432300;2010;3245,00894854586;8,59815242494226;9,48279816513761;3,60222222222222
432300;2011;3216,47103274559;8,46433203631647;9,41956241956242;3,47776365946633
432345;2010;2335;NA;NA;3,5
432380;2010;2867,5;9;10;3
500020;2010;3235,44680851064;8,93191489361702;9,64255319148936;3,51914893617021
500020;2011;3217,30612244898;9,01224489795918;9,63673469387755;3,62704918032787
500025;2011;2730;5,5;9;4
500060;2010;3157,92477302205;8,14526588845655;9,77302204928664;3,28923476005188
500060;2011;3167,81670822943;8,0860349127182;9,79925187032419;3,34413965087282
500070;2010;3300,23529411765;8,25;10,3316326530612;3,31620553359684
500070;2011;3351,56164383562;8,65722379603399;10,5467422096317;3,59779614325069
500080;2010;3124,53488372093;7,26744186046512;9,02325581395349;3,7906976744186
500080;2011;3199,90654205607;7,18691588785047;8,82242990654206;3,68224299065421
500085;2010;3406,47058823529;8,98823529411765;10;3,56470588235294
500085;2011;3334,28947368421;8,89473684210526;10;3,67105263157895
500090;2010;3188,75776397516;7,16149068322981;8,91304347826087;3,16149068322981
500090;2011;3249,75757575758;7,79393939393939;9,39393939393939;3,15757575757576
500100;2010;3148,22807017544;7,90526315789474;8,93333333333333;3,98586572438163
500100;2011;3116,81981981982;7,86036036036036;9;3,84684684684685
500110;2010;3262,7468230694;10,3597262952102;11,3724340175953;3,49169110459433
500110;2011;3255,97932330827;9,40131578947368;10,5592105263158;3,61278195488722
500124;2010;3208,89763779528;8,54032258064516;7,15322580645161;3,03149606299213
500124;2011;3181,80952380952;8,74257425742574;7,17821782178218;2,9047619047619
500150;2010;3650;7,5;9;4,5
500150;2011;2962,5;8;9,25;3,5
500190;2010;3198,17689530686;8,84837545126354;9,87003610108303;3,64981949458484
500190;2011;3211,08695652174;8,81159420289855;9,86666666666667;3,78260869565217
500200;2010;3230,39004149378;8,22821576763485;9,5850622406639;3,63900414937759
500200;2011;3301,72811059908;8,2073732718894;9,41935483870968;3,6036866359447
500210;2010;3209,46352941176;7,54823529411765;9,37882352941176;3,49647058823529
500210;2011;3249,44175824176;7,96888888888889;9,41777777777778;3,51208791208791
500215;2010;3296,71875;7,9609375;9,0546875;3,59842519685039
500215;2011;3262,63768115942;8,03623188405797;9,39855072463768;3,52173913043478
500220;2010;3325,53846153846;8,64615384615385;9,84615384615385;3,99692307692308
500220;2011;3248,5303030303;8,64242424242424;9,91212121212121;4
500230;2010;3068,11643835616;8,56849315068493;9,64383561643836;3,81506849315068
500230;2011;3107,24637681159;8,3768115942029;9,60869565217391;3,6231884057971
500240;2010;3195,58070866142;7,47244094488189;8,4744094488189;3,60433070866142
500240;2011;3216,20384615385;7,74807692307692;8,75576923076923;4,23017408123791
500260;2010;3212,16981132075;8,40880503144654;9,47798742138365;3,57861635220126
500260;2011;3189,98795180723;8,40963855421687;9,70481927710843;3,71686746987952
500270;2010;3152,73413089374;8,41776554122591;9,500651607298;3,93058782118972
500270;2011;3150,05101125147;8,48783574743355;9,49332208632082;3,97009875008632
500280;2010;3271,97333333333;8,84;9,86666666666667;3,44
500280;2011;3220,92207792208;8,92207792207792;9,94805194805195;3,37662337662338
500290;2010;3328,42560553633;8,44982698961938;9,52941176470588;3,94444444444444
500290;2011;3353,10035842294;8,63799283154122;9,69534050179212;4,06093189964158
500295;2010;3262,91205211726;8,71986970684039;9,58631921824104;3,88888888888889
500295;2011;3251,24223602484;8,7360248447205;9,87577639751553;3,68633540372671
500310;2011;2600;7;8;5,5
500315;2010;3171,28301886792;7,86538461538461;9,86923076923077;2,98867924528302
500315;2011;3274,72324723247;7,83969465648855;9,84732824427481;3,03358208955224
500320;2010;3212,84296426996;8,74150860167622;9,59947066607852;3,50242611380679
500320;2011;3197,24350086655;8,74003466204506;9,56239168110918;3,64282618118769
500325;2010;3124,98203592814;8,6497005988024;9,73952095808383;3,82335329341317
500325;2011;3189,94894894895;8,60960960960961;9,6036036036036;3,7987987987988
500330;2010;3250,61638733706;8,65176908752328;9,80446927374302;3,8115671641791
500330;2011;3260,97635135135;8,60304054054054;9,86148648648649;3,67736486486486
500345;2010;3212,40740740741;7,87962962962963;8,85185185185185;3,55140186915888
500345;2011;3127,11538461538;7,98076923076923;9;3,5
500348;2010;3158,15909090909;NA;1;3,65909090909091
500348;2011;3211,38888888889;NA;NA;3,57407407407407
500350;2010;3110;7;9;3
500370;2010;3105,52696978255;7,97221434647009;9,21752694271129;3,75515391132448
500370;2011;3102,63227739726;8,21193194055568;9,45025839793282;3,93016281062554
500375;2010;3215,05025125628;8,98492462311558;10;3,71212121212121
500375;2011;3095,96373056995;9;10;3,61658031088083
500380;2010;3282,1711026616;7,88593155893536;9,11406844106464;3,77566539923954
500380;2011;3295,22592592593;7,65925925925926;9,05925925925926;3,82592592592593
500390;2010;3068,75;7,08333333333333;9,125;4,375
500390;2011;3152,67857142857;5,67857142857143;8,5;3,92857142857143
500400;2010;3336,15384615385;8,63736263736264;9,75824175824176;3,84615384615385
500400;2011;3338,26666666667;8,57333333333333;9,82666666666667;3,74666666666667
500410;2010;3257,42639593909;8,64795918367347;9,83673469387755;3,57575757575758
500410;2011;3291,37387387387;8,63513513513514;9,81981981981982;3,51351351351351
500430;2010;3241,55581947743;8,85952380952381;9,86666666666667;3,26378896882494
500430;2011;3220,52380952381;8,91036414565826;9,96358543417367;3,38904899135447
500440;2010;3229,69072164948;8,14583333333333;9,61458333333333;3,92783505154639
500440;2011;3226,17117117117;7,84684684684685;9,54954954954955;3,88181818181818
500450;2010;3278,19327731092;7,92372881355932;9,72033898305085;3,89915966386555
500450;2011;3317,41984732824;8,11450381679389;9,74809160305344;3,59541984732824
500460;2010;3223;8,01321585903084;9,38766519823788;3,44247787610619
500460;2011;3179,29347826087;8,16939890710383;9,40437158469945;3,38251366120219
500470;2010;3232,94006309148;8,38801261829653;9,58044164037855;3,64353312302839
500470;2011;3318,98447204969;8,69254658385093;9,7111801242236;3,70186335403727
500480;2010;2954,54545454545;8,88888888888889;9,88888888888889;2,57575757575758
500480;2011;2931,25;9;10;2,5
500490;2010;3200;NA;NA;9
500500;2010;3258,61916461916;8,7450495049505;9,91089108910891;3,61124694376528
500500;2011;3306,72727272727;8,7283105022831;9,88584474885845;3,57175398633257
500510;2010;3272,97872340426;8,4468085106383;9,5531914893617;3,87234042553191
500510;2011;3385,51020408163;8,75510204081633;9,83673469387755;3,83673469387755
500515;2010;3218,36923076923;7,83076923076923;9,15384615384615;3,29230769230769
500515;2011;3163,11111111111;7,84444444444444;9,46666666666667;3,04444444444444
500520;2010;3096,93333333333;8,62666666666667;9,44;3,85333333333333
500520;2011;3186,40506329114;8,80769230769231;9,73076923076923;3,92405063291139
500525;2010;3227,70967741935;8,29545454545454;9,72727272727273;3,33695652173913
500525;2011;3252,7380952381;8,67567567567568;9,78378378378378;2,98809523809524
500540;2010;3266,78625954198;7,91221374045802;9,20038167938931;3,6087786259542
500540;2011;3319,76953125;7,57563850687623;9,09626719056974;3,74363992172211
500560;2010;3284,38381742739;7,3014553014553;9,02079002079002;3,54947368421053
500560;2011;3238,69347826087;7,09150326797386;8,98257080610022;3,49115044247788
500568;2010;3224,47083333333;7,12083333333333;8,64166666666667;3,42916666666667
500568;2011;3293,94827586207;7,15862068965517;8,46896551724138;3,38275862068966
500570;2010;3245,40825688073;8,84845005740528;9,88059701492537;3,80597014925373
500570;2011;3205,06365740741;8,7962962962963;9,84490740740741;3,77314814814815
500580;2010;3087,64705882353;14,7692307692308;16,5384615384615;3,44444444444444
500580;2011;3261,25;7,21428571428571;9,64285714285714;3,4375
500600;2010;3283,50597609562;8,07171314741036;9,29482071713147;3,62151394422311
500600;2011;3184,42857142857;8,05803571428571;9,25892857142857;3,52941176470588
500620;2010;3230,75039246468;8,80952380952381;9,89144736842105;3,75353218210361
500620;2011;3248,40673211781;8,6163610719323;9,78843441466855;3,75035063113604
500625;2010;3244,13793103448;8,31034482758621;9,6551724137931;3,58620689655172
500625;2011;3094,71153846154;8,78846153846154;9,86538461538461;3,57692307692308
500630;2010;3167,30820399113;8,67184035476718;9,7450110864745;3,37472283813747
500630;2011;3185,24439918534;8,72301425661914;9,72505091649695;3,65102040816327
500635;2010;3197,84232365145;16,5269709543568;17,5269709543568;2,88796680497925
500635;2011;3228,67781155015;16,4320987654321;17,287037037037;2,77811550151976
500640;2010;3327,57352941176;8,45588235294118;9,75;3,61764705882353
500640;2011;3159,28571428571;8,47142857142857;9,72857142857143;3,38571428571429
500660;2010;3300,49862448418;7,64929577464789;8,84084507042254;3,82884399551066
500660;2011;3253,1726671565;7,80574452003023;9,02418745275888;3,41695906432749
500690;2010;3301,89252336449;8,2877358490566;9,57547169811321;3,53153153153153
500690;2011;3335,64253393665;8,16438356164384;9,38356164383562;3,39473684210526
500710;2010;3187,04225352113;7,98591549295775;9,66197183098592;3,45070422535211
500710;2011;3161,29353233831;8,23880597014925;9,63681592039801;3,60696517412935
500720;2010;3234,84661354582;7,70717131474104;9,12549800796813;3,79880478087649
500720;2011;3206,57541899441;7,60560747663551;9,03364485981308;3,58845437616387
500730;2010;2947,18181818182;7,54545454545455;9,54545454545454;2,90909090909091
500730;2011;3096,55555555556;8,05555555555556;9,94444444444444;3,5
500740;2010;3299,38020833333;8,24479166666667;9,41666666666667;3,60416666666667
500740;2011;3196,19433198381;8,40485829959514;9,49797570850202;3,75303643724696
500755;2010;3128,1038961039;8,45454545454546;9,57142857142857;3,75324675324675
500755;2011;3130,4512195122;8,67073170731707;9,67073170731707;3,78048780487805
500769;2010;3262,14565826331;8,58988764044944;9,69943820224719;3,82352941176471
500769;2011;3237,77298850575;8,48275862068965;9,69827586206897;3,93965517241379
500770;2010;3337,6821192053;7,9375;9,88888888888889;3,33974358974359
500770;2011;3289,17088607595;7,90849673202614;9,68627450980392;3,49689440993789
500790;2010;3221,89178356713;8,66064257028112;9,65060240963855;3,65931863727455
500790;2011;3224,59472422062;8,53956834532374;9,75059952038369;3,76498800959233
500793;2010;3420,58091286307;8,22821576763485;9,76348547717842;3,53112033195021
500793;2011;3230,89891696751;8,32129963898917;9,76534296028881;3,66425992779783
500795;2010;3086,38613861386;8,00990099009901;9,31188118811881;2,97029702970297
500795;2011;3119,44927536232;8,19323671497585;9,56521739130435;3,17391304347826
500797;2010;3122,25806451613;8,2258064516129;9,80645161290323;3,51612903225806
500797;2011;3103,59375;8,09375;9,71875;3,5625
500800;2010;3350;8,5;9,25;5,5
500800;2011;2416;4,25;6,25;3,8
500830;2010;3204,58641975309;8,27581941867656;9,4610630407911;3,80964153275649
500830;2011;3181,97620396601;8,22379603399433;9,31954674220963;3,90084985835694
500840;2010;3415,42553191489;7,68085106382979;9,34042553191489;4,02127659574468
500840;2011;3238,88888888889;7,66666666666667;9,44444444444444;3,36111111111111
510010;2010;3750;NA;NA;4
510010;2011;3042;1;NA;3,5
510020;2010;3283,79302325581;8,26056338028169;9,60093896713615;3,63636363636364
510020;2011;3269,30505050505;8,04554865424431;9,39211618257261;3,72857142857143
510025;2010;3248,83155856728;8,59593023255814;9,65503875968992;3,78993223620523
510025;2011;3224,25157232704;8,66806722689076;9,70483193277311;3,80021030494217
510030;2010;3222,86175115207;8,94930875576037;9,76958525345622;3,66820276497696
510030;2011;3225,27232142857;9,08071748878924;9,77130044843049;3,71428571428571
510035;2010;3500;9;10;3,5
510035;2011;3437,5;8,625;9,875;3,375
510040;2010;3275;8,625;10;3,125
510040;2011;3300;9;10;3,5
510050;2010;2875;8,4;9,83333333333333;3,16666666666667
510050;2011;3700,71428571429;8,14285714285714;9,57142857142857;3,14285714285714
510060;2010;3171,4014084507;8,3943661971831;9,67605633802817;3,79577464788732
510060;2011;3183,7987012987;8,12337662337662;9,5;3,54901960784314
510080;2010;3347,28318584071;6,76106194690265;9;3,5625
510080;2011;3291,00854700855;6,16239316239316;8,88793103448276;3,76068376068376
510125;2010;3297,86633663366;8,98019801980198;9,97277227722772;3,71287128712871
510125;2011;3261,45801526718;8,92875318066158;9,92875318066158;3,81679389312977
510130;2010;3194,66666666667;8,28;8,86666666666667;3,77333333333333
510130;2011;3319;8,2;9,03333333333333;3,53333333333333
510140;2010;3331,05182926829;8,03048780487805;9,61890243902439;3,52439024390244
510140;2011;3254,84472049689;8,25465838509317;9,81987577639751;3,55417956656347
510160;2010;2900;9;9;3
510160;2011;3182,5;6;10;2,5
510170;2010;3240,28026533997;8,14070351758794;9,37185929648241;3,60696517412935
510170;2011;3244;8,04368932038835;9,34142394822006;3,5664
510180;2010;3244,51589464124;8,57273559011894;9,71180237877402;3,80438756855576
510180;2011;3234,05080440305;8,3464499572284;9,58169375534645;4,05073086844368
510185;2010;2700;7;9;4
510185;2011;2895;8;8;3,5
510190;2010;3177,94270833333;8,15028901734104;9,40804597701149;3,27979274611399
510190;2011;3193,89175257732;8,01098901098901;9,31868131868132;3,47938144329897
510250;2010;3147,37901234568;8,63327149041435;9,71366728509586;3,80061728395062
510250;2011;3127,75136612022;8,64934354485777;9,54266958424508;3,7896174863388
510260;2010;3222,41228070175;7,44954128440367;9,34862385321101;3,4051724137931
510260;2011;3297,98089171975;7,65648854961832;9,22900763358779;3,1219512195122
510263;2010;3281,49385749386;7,81081081081081;8,98771498771499;3,77149877149877
510263;2011;3257,55835240275;8,0091533180778;9,11670480549199;3,85550458715596
510267;2010;3278,04117647059;8,58235294117647;9,50588235294118;3,82941176470588
510267;2011;3246,41187384045;8,71880819366853;9,63873370577281;3,82003710575139
510268;2010;3271,92307692308;9;9,7948717948718;3,66666666666667
510268;2011;3292,61627906977;9,09302325581395;9,72093023255814;3,63953488372093
510269;2010;3700;8;10;2
510270;2010;3217,56747404844;8,74911660777385;9,91872791519435;3,26643598615917
510270;2011;3264,08917197452;8,77364864864865;9,875;3,09872611464968
510279;2010;3279,20491803279;7,9016393442623;9,81147540983607;3,51639344262295
510279;2011;3347,32394366197;7,83098591549296;9,7887323943662;3,47887323943662
510285;2010;3180;9;10;3
510285;2011;2160;8,5;10;3,6
510300;2010;3157,66666666667;8,71428571428571;9,71428571428571;3,46666666666667
510300;2011;3231,81818181818;8,63636363636364;9,81818181818182;3,27272727272727
510305;2010;3371,62162162162;9,89189189189189;9,98648648648649;3,64864864864865
510305;2011;3341,4606741573;9,86516853932584;9,97752808988764;3,50561797752809
510310;2010;3273,82352941176;8,69117647058824;9,72058823529412;3,52941176470588
510310;2011;3277,39130434783;8,68115942028986;9,72463768115942;3,58823529411765
510320;2010;3222,94234800839;8,00419727177335;9,07660020986359;3,74105263157895
510320;2011;3232,67320261438;7,8689138576779;8,92228464419476;3,70224719101124
510325;2010;3170,00496277916;7,85856079404467;9,00496277915633;3,46401985111663
510325;2011;3270,313225058;7,93720930232558;9,00930232558139;3,47795823665893
510330;2010;3264,60431654676;9,22962962962963;9,70740740740741;3,64388489208633
510330;2011;3195,48387096774;8,42753623188406;9,31521739130435;3,67025089605735
510335;2010;3283,57422512235;8,53530377668309;9,61247947454844;3,82679738562092
510335;2011;3336,72388059702;8,86547085201794;9,86547085201794;3,64776119402985
510336;2010;2895;8;9;2
510336;2011;3600;9;9;2
510337;2010;3318,08411214953;8,77570093457944;9,8785046728972;3,46261682242991
510337;2011;3194,6335078534;8,81151832460733;9,89528795811518;3,45549738219895
510340;2010;3165,59061259217;8,40234291799787;9,24472843450479;4,00659387407828
510340;2011;3161,14206984941;8,53058604531742;9,32924716000257;4,05570887619537
510345;2010;3403,07692307692;7,93846153846154;8,92307692307692;3,76923076923077
510345;2011;3269,03225806452;8,35483870967742;9,41935483870968;3,13333333333333
510350;2010;3252,672;8,27466666666667;9,49866666666667;3,94666666666667
510350;2011;3239,47951807229;8,16867469879518;9,40722891566265;3,84096385542169
510360;2010;3333,63492063492;8,36507936507937;9,58730158730159;3,39344262295082
510360;2011;3265,82278481013;8,44736842105263;9,51315789473684;3,62820512820513
510370;2010;3065,65217391304;7,85714285714286;10;1,91666666666667
510370;2011;3132,5;8,42857142857143;9,42857142857143;2,05555555555556
510385;2010;3289,13043478261;8,63157894736842;9,89473684210526;4,91304347826087
510385;2011;3244,67391304348;8,13846153846154;9,55384615384615;3,27472527472527
510390;2010;3340;8,91666666666667;9,16666666666667;3,58333333333333
510390;2011;3236,57142857143;8,96774193548387;9,59375;3,2
510395;2011;3490;8;9;1
510410;2010;3296,79621848739;7,68487394957983;9,1155462184874;3,72899159663866
510410;2011;3274,30686695279;7,86695278969957;9,22317596566524;3,68669527896996
510420;2010;3178,70161290323;8,60483870967742;9,86290322580645;3,53225806451613
510420;2011;3263,28813559322;8,94017094017094;9,94017094017094;3,6271186440678
510452;2010;2230;8;9;3
510452;2011;2905;NA;NA;3
510454;2011;3307,5;7,375;9;3,28571428571429
510455;2011;3090;8,33333333333333;9,66666666666667;3,66666666666667
510460;2010;3257,55963302752;8,73394495412844;9,86238532110092;3,72477064220183
510460;2011;3278,54128440367;8,56481481481481;9,74074074074074;3,80733944954128
510480;2010;3276,23747980614;8,83360258481422;9,76252019386107;3,76736672051696
510480;2011;3292,55555555556;8,87426900584795;9,80819912152269;3,82621502209131
510490;2010;3521,66666666667;6,33333333333333;6,33333333333333;2,66666666666667
510490;2011;1380;9;9;NA
510500;2010;3217,89583333333;8,08333333333333;9,03125;3,46875
510500;2011;3139,58762886598;8,09278350515464;9,15463917525773;3,49484536082474
510510;2010;3217,88050314465;7,94920634920635;8,96507936507937;3,6488188976378
510510;2011;3216,77029360967;8,00877192982456;9,15087719298246;3,66551126516464
510515;2010;3185,42081949059;8,66138165345413;9,76809954751131;3,5703211517165
510515;2011;3166,93935926773;8,62994011976048;9,76167664670659;3,66666666666667
510517;2010;3270,23255813953;7,44186046511628;8,94573643410853;3,6046511627907
510517;2011;3397,38993710692;7,54088050314465;8,9559748427673;3,72955974842767
510520;2010;2570;10;10;2
510520;2011;3083,33333333333;9;5;2,66666666666667
510523;2011;2900;9;9;2
510525;2010;3231,29345372461;8,5372460496614;8,93905191873589;3,89740698985344
510525;2011;3241,68918918919;8,66979166666667;8,90208333333333;3,91866527632951
510530;2010;3456;7,6;9,2;3,75
510530;2011;3393,33333333333;9;10;4
510550;2010;3201,83139534884;8,34939759036145;9,57228915662651;3,48484848484848
510550;2011;3237,18421052632;8,27624309392265;9,46408839779006;3,50847457627119
510558;2010;3300,23622047244;6,69047619047619;8,80952380952381;3,06299212598425
510558;2011;3244,94736842105;6,56692913385827;8,51181102362205;3,41353383458647
