"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5"
431130;2010;3124,68277945619;8,49546827794562;9,6797583081571
431130;2011;3102,02949061662;8,77479892761394;9,91957104557641
431140;2010;3200,36060279871;8,82758620689655;9,64008620689655
431140;2011;3199,57804459691;8,6843910806175;9,57718696397942
431150;2010;3141,38461538462;8,28947368421053;9,31578947368421
431150;2011;3159,39024390244;8,46153846153846;9,53846153846154
431160;2011;2560;NA;NA
431170;2011;2850;9;10
431175;2010;1125;99;99
431177;2011;NA;NA;NA
431180;2010;3151,27441077441;8,05387205387205;9,42760942760943
431180;2011;3116,42275042445;7,88964346349745;9,38709677419355
431190;2010;3161,77419354839;7,70967741935484;9,70967741935484
431190;2011;3172,66666666667;7,86666666666667;9,86666666666667
431198;2010;2410;8;10
431200;2010;2000;9;10
431200;2011;3840;9;10
431205;2010;3237,07547169811;8,35849056603774;9,54716981132075
431205;2011;3179,55357142857;8,03571428571429;9,30357142857143
431210;2010;3221,02040816327;8,3265306122449;9,83333333333333
431210;2011;3162,63157894737;8,26315789473684;9,68421052631579
431220;2010;3263,87755102041;8,20408163265306;9,75510204081633
431220;2011;3176,52777777778;8,61111111111111;9,91666666666667
431225;2011;4135;8;9
431238;2010;3300;7;8
431240;2010;3275,46362754607;8,59902912621359;9,55728155339806
431240;2011;3319,73314866113;8,67097966728281;9,61182994454714
431245;2010;3156,66666666667;8,5;9,66666666666667
431250;2010;3450,76923076923;8,57692307692308;9,53846153846154
431250;2011;3238,57142857143;8,5;9,5
431260;2010;3127,44897959184;8,57142857142857;9,59183673469388
431260;2011;3009,15151515152;8,60606060606061;9,57575757575758
431262;2010;1710;7;9
431265;2010;3096,89268292683;8,24878048780488;9,31219512195122
431265;2011;3101,93181818182;8,38257575757576;9,5719696969697
431270;2010;3168,45327102804;8,05607476635514;8,91121495327103
431270;2011;3248,62037037037;7,99074074074074;9,44444444444444
431290;2010;3199,67272727273;8,6;9,83636363636364
431290;2011;3186,18421052632;8,57894736842105;9,86842105263158
431300;2010;3308,33333333333;8,28571428571429;10
431300;2011;3255,64516129032;7,87096774193548;9,80645161290323
431310;2010;3305,73571428571;9,51428571428571;9,90714285714286
431310;2011;3389,13043478261;9,51304347826087;9,92173913043478
431320;2010;3076,28313253012;8,3433734939759;9,49397590361446
431320;2011;3297,57142857143;8,49425287356322;9,56
431330;2010;3135,25348189415;8,991643454039;9,8857938718663
431330;2011;3153,9067357513;8,90414507772021;9,80829015544041
431337;2010;2805;NA;NA
431340;2010;3164,74386705355;8,55476378991818;9,41778833465294
431340;2011;3140,93936588753;8,49177669678017;9,37572388232569
431342;2010;NA;NA;NA
431350;2010;3288,27272727273;8,45874125874126;9,52727272727273
431350;2011;3286,33592736706;8,70572916666667;9,66796875
431360;2010;3237,74509803922;8,50980392156863;9,64705882352941
431360;2011;3277,36111111111;8,36111111111111;9,63888888888889
431365;2010;3355;7,875;9,125
431365;2011;2850;8,75;9,75
431370;2010;3045,67191977077;8,01146131805158;9,0243553008596
431370;2011;3020;8,09448818897638;9,10236220472441
431380;2010;3199,82296650718;8,1244019138756;8,96650717703349
431380;2011;3165,0942408377;8,42408376963351;9,26701570680628
431390;2010;3159,98850574713;7,98467432950192;9,11302681992337
431390;2011;3170,2032967033;8,04395604395604;9,21978021978022
431395;2010;3360;NA;NA
431395;2011;3395;9;9
431400;2010;3286,16504854369;8,44660194174757;9,7378640776699
431400;2011;3232;8,54878048780488;9,63414634146342
431402;2010;3523,75;9;10
431402;2011;2925;8;9
431405;2010;3262,08370044053;7,56911764705882;9,07941176470588
431405;2011;3257,15757575758;7,75606060606061;9,07121212121212
431410;2010;2984,69100801833;7,86718301778543;9,16422624174562
431410;2011;2974,70426989984;8,07582562747688;9,28134072314595
431417;2010;NA;NA;NA
431420;2010;3547,5;7,625;8,75
431420;2011;3168,33333333333;8,33333333333333;9,66666666666667
431430;2010;3145,8;8,32;9,12
431430;2011;3133,18181818182;8,04545454545454;8,68181818181818
431440;2010;3130,56209960736;8,3519402365636;9,49481112494811
431440;2011;3139,75076103501;8,37273248042773;9,46507633587786
431447;2010;3222,27272727273;8,48484848484848;9,81818181818182
431447;2011;3179,83333333333;8,1;9,5
431450;2010;3280,68181818182;8,74712643678161;9,86206896551724
431450;2011;3236,08620689655;8,79310344827586;9,68965517241379
431460;2010;3268,02083333333;8,11805555555556;9,20833333333333
431460;2011;3303,13008130081;8,11570247933884;9,26446280991735
431470;2010;3142,81746031746;8,42063492063492;9,00793650793651
431470;2011;3219,40677966102;8,71186440677966;9,69491525423729
431480;2010;3300,2614379085;8,35294117647059;9,54248366013072
431480;2011;3329,39393939394;8,41919191919192;9,66161616161616
431490;2010;3142,05141630622;8,54004100094367;9,38679767055991
431490;2011;3145,22413415512;8,62500782864658;9,45718132573504
431500;2011;3450;9;10
431510;2010;3137,27480916031;8,97709923664122;9,93893129770992
431510;2011;3126,66666666667;8,57723577235772;9,90243902439024
431515;2010;3213,45925925926;7,45925925925926;8,74074074074074
431515;2011;3230,44642857143;7,58181818181818;8,82727272727273
431520;2010;3077,60869565217;8,52173913043478;9,17391304347826
431520;2011;3280;8,3;8,95
431530;2010;3231,30662020906;7,24390243902439;8,60975609756098
431530;2011;3284,8755186722;7,075;8,50416666666667
431535;2010;3363,33333333333;8,83333333333333;10
431535;2011;3085;9;9,75
431540;2010;2800;7;9
431540;2011;NA;NA;NA
431550;2010;3313,06818181818;8,55681818181818;9,89772727272727
431550;2011;3354,34426229508;8,56666666666667;9,78333333333333
431560;2010;3177,91580558745;8,02212389380531;9,00719712115154
431560;2011;3138,30936031803;8,17790476190476;9,14334341906203
431570;2010;3301,95546558704;8,49797570850202;9,5668016194332
431570;2011;3314,24137931034;8,17241379310345;9,31724137931034
431575;2010;3405,66666666667;8,5;9,83333333333333
431575;2011;3119,11111111111;7,88888888888889;9,66666666666667
431580;2010;3241,41666666667;8,54166666666667;9,20833333333333
431580;2011;3141,89655172414;8,70689655172414;9,01724137931035
431590;2010;3122,84810126582;8,46496815286624;8,96835443037975
431590;2011;3056,73648648649;8,47297297297297;9,56756756756757
431600;2010;3263,20833333333;7,78991596638655;8,79166666666667
431600;2011;3205,76576576577;7,86363636363636;8,86363636363636
431610;2010;3092,39877300613;7,61963190184049;8,92638036809816
431610;2011;3040,06164383562;8,17123287671233;9,26712328767123
431620;2010;3091,53846153846;7,82692307692308;9,01923076923077
431620;2011;3111,25;7,85;8,975
431630;2010;3248,58490566038;9,03846153846154;9,78846153846154
431630;2011;3355,96153846154;8,78846153846154;9,84615384615385
431640;2010;3254,96739130435;8,4161220043573;9,30936819172113
431640;2011;3285,64118895966;8,69002123142251;9,62420382165605
431643;2010;3011,25;8,375;9
431643;2011;3251,25;8,75;9,25
431645;2010;3116,27705627706;8,53679653679654;9,91189427312775
431645;2011;3180,4375;8,65408805031447;9,90566037735849
431650;2010;3222,5;8,73255813953488;9,81395348837209
431650;2011;3237,421875;8,953125;9,859375
431660;2010;3231,11888111888;9,10489510489511;9,81118881118881
431660;2011;3134,46153846154;8,93333333333333;9,6974358974359
431670;2010;3156,55172413793;8,02298850574713;9,08045977011494
431670;2011;3170,65934065934;8,15384615384615;9,02197802197802
431680;2010;3182,45633971292;8,47333732774116;9,35710005991612
431680;2011;3169,57600465929;8,47316219369895;9,34597432905484
431690;2010;3116,40866650706;8,59688622754491;9,77269461077844
431690;2011;3115,33920108328;8,47020167686381;9,69574082464884
431700;2010;3348,80434782609;8,33333333333333;9,64444444444444
431700;2011;3268,92857142857;8,39285714285714;9,85714285714286
431710;2010;3204,51497005988;8,72278225806452;9,77822580645161
431710;2011;3232,02310536044;8,79275092936803;9,83798882681564
431720;2010;3198,57623554154;8,25368421052632;9,18421052631579
431720;2011;3115,3269035533;8,16785350966429;9,10183299389002
431730;2010;3192,19283746556;8,56666666666667;9,64444444444444
431730;2011;3221,18020304569;8,55725190839695;9,55216284987277
431740;2010;3205,68193717277;8,7696335078534;9,87041884816754
431740;2011;3242,16431322208;8,82647814910026;9,81748071979434
431750;2010;3057,58542510121;8,4095701540957;9,71613949716139
431750;2011;3078,60101010101;8,52236652236652;9,71356421356421
431760;2010;3273,57456140351;8,36444444444444;9,45777777777778
431760;2011;3265,78778135048;8,36245954692557;9,49190938511327
431770;2010;3073,33333333333;2,66666666666667;6,33333333333333
431770;2011;2975;8;9
431780;2010;3082,35857461024;8,65033407572383;9,37639198218263
431780;2011;3115,26829268293;8,82439024390244;9,47560975609756
431790;2010;3365,69832402235;8,43258426966292;9,52513966480447
431790;2011;3368,43979057592;8,26701570680628;9,41361256544503
431800;2010;3170,33108866442;8,27923627684964;9,52443384982122
431800;2011;3179,17709563164;8,54437869822485;9,65366430260047
431810;2010;3257,47572815534;8,88349514563107;9,94174757281553
431810;2011;3210,67796610169;8,85593220338983;9,94915254237288
431820;2010;3144,73303167421;8,69230769230769;9,6289592760181
431820;2011;3173,26728110599;8,65898617511521;9,66359447004608
431830;2010;3246,92984693878;8,67307692307692;9,58076923076923
431830;2011;3230,52933333333;8,71313672922252;9,56702412868633
431840;2010;3266,23832335329;8,51558752997602;9,47122302158273
431840;2011;3231,86049237984;8,49824150058617;9,42672919109027
431850;2010;3212,07692307692;8,3125;9,68269230769231
431850;2011;3232,87777777778;8,78888888888889;9,85555555555556
431860;2010;3134,04545454545;7,97474747474747;9,84343434343434
431860;2011;3154,79057591623;7,68586387434555;9,80104712041885
431870;2010;3201,85585133099;8,28218071680969;9,15388496468214
431870;2011;3191,54875621891;8,27491236855283;9,17726589884827
431880;2010;3316,38686131387;8,52102376599634;9,68555758683729
431880;2011;3294,3679245283;8,52083333333333;9,61931818181818
431890;2010;3220,67140825036;8,46657183499289;9,53200568990043
431890;2011;3253,27155172414;8,64553314121038;9,74207492795389
431900;2010;3111,92513368984;8,81818181818182;9,82352941176471
431900;2011;3051,78343949045;8,71974522292994;9,67515923566879
431910;2010;3310;9,36363636363636;10
431910;2011;NA;NA;NA
431915;2010;3285;8,70731707317073;9,5609756097561
431915;2011;3226,15384615385;8,7;9,8
431930;2010;3429,34426229508;8,83606557377049;9,86885245901639
431930;2011;3408,30188679245;8,84905660377358;9,86792452830189
431940;2010;3273,8141025641;8,62820512820513;9,7948717948718
431940;2011;3222,32558139535;8,53543307086614;9,77952755905512
431950;2010;3285,24183006536;8,54575163398693;9,4640522875817
431950;2011;3245,58823529412;8,65158371040724;9,63348416289593
431960;2010;3298,08580858086;8,57425742574257;9,6006600660066
431960;2011;3337,10476190476;8,30891719745223;9,37261146496815
431980;2010;3092,16981132075;9,45283018867925;9,52830188679245
431980;2011;3415,14285714286;9,64705882352941;10
431990;2010;3198,49077786688;8,43408360128617;9,13012048192771
431990;2011;3166,14969135802;8,50734725444702;9,12982998454405
432000;2010;3233,08383233533;8,43664383561644;9,46746575342466
432000;2011;3261,61219702893;8,38401253918495;9,41581832419734
432010;2010;3106,16408668731;7,97523219814241;9,15479876160991
432010;2011;3122,246105919;8,21875;9,3875
432020;2010;3115,6204379562;8,7007299270073;9,02919708029197
432020;2011;3043,703125;8,16796875;9,30859375
432026;2010;3116,46341463415;8,46341463414634;9,75609756097561
432026;2011;3077,92307692308;8,38461538461539;9,52307692307692
432030;2010;3248,51063829787;8,40425531914894;9,27659574468085
432030;2011;3211,42857142857;8,03571428571429;9,21428571428571
432035;2011;3230;NA;NA
432040;2010;3317,16666666667;9,58666666666667;9,88
432040;2011;3233,2722513089;9,49738219895288;9,90052356020942
432045;2010;2790;9,33333333333333;10
432045;2011;2605,83333333333;7,5;8,83333333333333
432050;2010;3206,42857142857;8;9
432050;2011;3410;8;9
432055;2011;3328,33333333333;8,5;9
432060;2010;3284,64285714286;7,71428571428571;8,71428571428571
432060;2011;3323,58490566038;8,0188679245283;8,86792452830189
432067;2010;3207,17391304348;8,80434782608696;9,93478260869565
432067;2011;3168,46153846154;8,66666666666667;9,74358974358974
432070;2010;3108,44919786096;8,66844919786096;9,80748663101604
432070;2011;3151,35045317221;8,76435045317221;9,83383685800604
432080;2010;3189,26968174204;8,67169179229481;9,61641541038526
432080;2011;3162,97993827161;8,65533230293663;9,62132921174652
432090;2010;3170,71177944862;8,59899749373434;9,56641604010025
432090;2011;3176,56200527705;8,52506596306069;9,54617414248021
432100;2010;3090,71631205674;8,70921985815603;9,84397163120567
432100;2011;3173,17037037037;8,67407407407407;9,85925925925926
432110;2010;2673,33333333333;9;10
432110;2011;3186,66666666667;9;10
432120;2010;3217,65845070423;8,59642857142857;9,74733096085409
432120;2011;3262,30995475113;8,65610859728507;9,78506787330317
432130;2010;3220,44278606965;8,12437810945274;9,18407960199005
432130;2011;3212,8237704918;8,11570247933884;9,24793388429752
432135;2011;3750;8;9
432140;2010;3190,96774193548;8,65207373271889;9,09447004608295
432140;2011;3193,66363636364;8,72909090909091;9,67636363636364
432143;2011;3385;8;10
432145;2010;3258,62694300518;8,76943005181347;9,7720207253886
432145;2011;3280,61758241758;8,81978021978022;9,77142857142857
432150;2010;3278,37236533958;8,54683840749414;9,24824355971897
432150;2011;3227,06048906049;8,4993564993565;9,2998712998713
432160;2010;3196,70114942529;8,50862068965517;9,26436781609195
432160;2011;3242,38327205882;8,50786308973173;9,2358926919519
432163;2010;2610;7;9
432170;2010;3166,33108108108;8,52881355932203;9,70508474576271
432170;2011;3223,94295302013;8,41610738255033;9,69127516778524
432180;2010;3217,73598130841;7,89485981308411;9,02570093457944
432180;2011;3197,62088974855;7,86073500967118;9,05996131528046
432190;2010;3129,20147420147;8,61425061425062;9,7985257985258
432190;2011;3188,32251082251;8,64069264069264;9,81168831168831
432195;2010;3153,94117647059;8,71323529411765;9,96323529411765
432195;2011;3207,48201438849;8,69784172661871;9,93525179856115
432200;2010;3298,72909698997;8,74247491638796;9,89632107023411
432200;2011;3286,60269360269;8,81418918918919;9,92905405405405
432210;2010;3234;8,14545454545454;9,4
432210;2011;3290,51020408163;8,06122448979592;9,59183673469388
432220;2010;3224,94014084507;8,48591549295775;9,36619718309859
432220;2011;3270,37735849057;8,76415094339623;9,5188679245283
432230;2010;3263,27586206897;8,2183908045977;9,36781609195402
432230;2011;3192,22891566265;8,16867469879518;9,32530120481928
432240;2010;3208,05390702275;8,18045112781955;9,50124481327801
432240;2011;3237,84834834835;8,287284144427;9,41685823754789
432250;2010;3152,22700587084;8,26082004555809;8,9379932356257
432250;2011;3186,54794520548;8,409666283084;8,94489092996556
432253;2010;3409,42307692308;8,61538461538461;9,67948717948718
432253;2011;3326,40845070423;8,57446808510638;9,76056338028169
432260;2010;3241,63834951456;8,32281553398058;9,35558252427184
432260;2011;3191,0893081761;8,33669609079445;9,40731399747793
432270;2010;3313,37569060773;8,39226519337017;9,353591160221
432270;2011;3280,1690821256;8,2512077294686;9,256038647343
432280;2010;3208,29962546816;7,95880149812734;9,23970037453184
432280;2011;3189,21568627451;7,8156862745098;9,35826771653543
432290;2010;3175,17073170732;8,90243902439024;9,82926829268293
432290;2011;3280,57692307692;8,26923076923077;9,73076923076923
432300;2010;3245,00894854586;8,59815242494226;9,48279816513761
432300;2011;3216,47103274559;8,46433203631647;9,41956241956242
432345;2010;2335;NA;NA
432380;2010;2867,5;9;10
500020;2010;3235,44680851064;8,93191489361702;9,64255319148936
500020;2011;3217,30612244898;9,01224489795918;9,63673469387755
500025;2011;2730;5,5;9
500060;2010;3157,92477302205;8,14526588845655;9,77302204928664
500060;2011;3167,81670822943;8,0860349127182;9,79925187032419
500070;2010;3300,23529411765;8,25;10,3316326530612
500070;2011;3351,56164383562;8,65722379603399;10,5467422096317
500080;2010;3124,53488372093;7,26744186046512;9,02325581395349
500080;2011;3199,90654205607;7,18691588785047;8,82242990654206
500085;2010;3406,47058823529;8,98823529411765;10
500085;2011;3334,28947368421;8,89473684210526;10
500090;2010;3188,75776397516;7,16149068322981;8,91304347826087
500090;2011;3249,75757575758;7,79393939393939;9,39393939393939
500100;2010;3148,22807017544;7,90526315789474;8,93333333333333
500100;2011;3116,81981981982;7,86036036036036;9
500110;2010;3262,7468230694;10,3597262952102;11,3724340175953
500110;2011;3255,97932330827;9,40131578947368;10,5592105263158
500124;2010;3208,89763779528;8,54032258064516;7,15322580645161
500124;2011;3181,80952380952;8,74257425742574;7,17821782178218
500150;2010;3650;7,5;9
500150;2011;2962,5;8;9,25
500190;2010;3198,17689530686;8,84837545126354;9,87003610108303
500190;2011;3211,08695652174;8,81159420289855;9,86666666666667
500200;2010;3230,39004149378;8,22821576763485;9,5850622406639
500200;2011;3301,72811059908;8,2073732718894;9,41935483870968
500210;2010;3209,46352941176;7,54823529411765;9,37882352941176
500210;2011;3249,44175824176;7,96888888888889;9,41777777777778
500215;2010;3296,71875;7,9609375;9,0546875
500215;2011;3262,63768115942;8,03623188405797;9,39855072463768
500220;2010;3325,53846153846;8,64615384615385;9,84615384615385
500220;2011;3248,5303030303;8,64242424242424;9,91212121212121
500230;2010;3068,11643835616;8,56849315068493;9,64383561643836
500230;2011;3107,24637681159;8,3768115942029;9,60869565217391
500240;2010;3195,58070866142;7,47244094488189;8,4744094488189
500240;2011;3216,20384615385;7,74807692307692;8,75576923076923
500260;2010;3212,16981132075;8,40880503144654;9,47798742138365
500260;2011;3189,98795180723;8,40963855421687;9,70481927710843
500270;2010;3152,73413089374;8,41776554122591;9,500651607298
500270;2011;3150,05101125147;8,48783574743355;9,49332208632082
500280;2010;3271,97333333333;8,84;9,86666666666667
500280;2011;3220,92207792208;8,92207792207792;9,94805194805195
500290;2010;3328,42560553633;8,44982698961938;9,52941176470588
500290;2011;3353,10035842294;8,63799283154122;9,69534050179212
500295;2010;3262,91205211726;8,71986970684039;9,58631921824104
500295;2011;3251,24223602484;8,7360248447205;9,87577639751553
500310;2011;2600;7;8
500315;2010;3171,28301886792;7,86538461538461;9,86923076923077
500315;2011;3274,72324723247;7,83969465648855;9,84732824427481
500320;2010;3212,84296426996;8,74150860167622;9,59947066607852
500320;2011;3197,24350086655;8,74003466204506;9,56239168110918
500325;2010;3124,98203592814;8,6497005988024;9,73952095808383
500325;2011;3189,94894894895;8,60960960960961;9,6036036036036
500330;2010;3250,61638733706;8,65176908752328;9,80446927374302
500330;2011;3260,97635135135;8,60304054054054;9,86148648648649
500345;2010;3212,40740740741;7,87962962962963;8,85185185185185
500345;2011;3127,11538461538;7,98076923076923;9
500348;2010;3158,15909090909;NA;1
500348;2011;3211,38888888889;NA;NA
500350;2010;3110;7;9
500370;2010;3105,52696978255;7,97221434647009;9,21752694271129
500370;2011;3102,63227739726;8,21193194055568;9,45025839793282
500375;2010;3215,05025125628;8,98492462311558;10
500375;2011;3095,96373056995;9;10
500380;2010;3282,1711026616;7,88593155893536;9,11406844106464
500380;2011;3295,22592592593;7,65925925925926;9,05925925925926
500390;2010;3068,75;7,08333333333333;9,125
500390;2011;3152,67857142857;5,67857142857143;8,5
500400;2010;3336,15384615385;8,63736263736264;9,75824175824176
500400;2011;3338,26666666667;8,57333333333333;9,82666666666667
500410;2010;3257,42639593909;8,64795918367347;9,83673469387755
500410;2011;3291,37387387387;8,63513513513514;9,81981981981982
500430;2010;3241,55581947743;8,85952380952381;9,86666666666667
500430;2011;3220,52380952381;8,91036414565826;9,96358543417367
500440;2010;3229,69072164948;8,14583333333333;9,61458333333333
500440;2011;3226,17117117117;7,84684684684685;9,54954954954955
500450;2010;3278,19327731092;7,92372881355932;9,72033898305085
500450;2011;3317,41984732824;8,11450381679389;9,74809160305344
500460;2010;3223;8,01321585903084;9,38766519823788
500460;2011;3179,29347826087;8,16939890710383;9,40437158469945
500470;2010;3232,94006309148;8,38801261829653;9,58044164037855
500470;2011;3318,98447204969;8,69254658385093;9,7111801242236
500480;2010;2954,54545454545;8,88888888888889;9,88888888888889
500480;2011;2931,25;9;10
500490;2010;3200;NA;NA
500500;2010;3258,61916461916;8,7450495049505;9,91089108910891
500500;2011;3306,72727272727;8,7283105022831;9,88584474885845
500510;2010;3272,97872340426;8,4468085106383;9,5531914893617
500510;2011;3385,51020408163;8,75510204081633;9,83673469387755
500515;2010;3218,36923076923;7,83076923076923;9,15384615384615
500515;2011;3163,11111111111;7,84444444444444;9,46666666666667
500520;2010;3096,93333333333;8,62666666666667;9,44
500520;2011;3186,40506329114;8,80769230769231;9,73076923076923
500525;2010;3227,70967741935;8,29545454545454;9,72727272727273
500525;2011;3252,7380952381;8,67567567567568;9,78378378378378
500540;2010;3266,78625954198;7,91221374045802;9,20038167938931
500540;2011;3319,76953125;7,57563850687623;9,09626719056974
500560;2010;3284,38381742739;7,3014553014553;9,02079002079002
500560;2011;3238,69347826087;7,09150326797386;8,98257080610022
500568;2010;3224,47083333333;7,12083333333333;8,64166666666667
500568;2011;3293,94827586207;7,15862068965517;8,46896551724138
500570;2010;3245,40825688073;8,84845005740528;9,88059701492537
500570;2011;3205,06365740741;8,7962962962963;9,84490740740741
500580;2010;3087,64705882353;14,7692307692308;16,5384615384615
500580;2011;3261,25;7,21428571428571;9,64285714285714
500600;2010;3283,50597609562;8,07171314741036;9,29482071713147
500600;2011;3184,42857142857;8,05803571428571;9,25892857142857
500620;2010;3230,75039246468;8,80952380952381;9,89144736842105
500620;2011;3248,40673211781;8,6163610719323;9,78843441466855
500625;2010;3244,13793103448;8,31034482758621;9,6551724137931
500625;2011;3094,71153846154;8,78846153846154;9,86538461538461
500630;2010;3167,30820399113;8,67184035476718;9,7450110864745
500630;2011;3185,24439918534;8,72301425661914;9,72505091649695
500635;2010;3197,84232365145;16,5269709543568;17,5269709543568
500635;2011;3228,67781155015;16,4320987654321;17,287037037037
500640;2010;3327,57352941176;8,45588235294118;9,75
500640;2011;3159,28571428571;8,47142857142857;9,72857142857143
500660;2010;3300,49862448418;7,64929577464789;8,84084507042254
500660;2011;3253,1726671565;7,80574452003023;9,02418745275888
500690;2010;3301,89252336449;8,2877358490566;9,57547169811321
500690;2011;3335,64253393665;8,16438356164384;9,38356164383562
500710;2010;3187,04225352113;7,98591549295775;9,66197183098592
500710;2011;3161,29353233831;8,23880597014925;9,63681592039801
500720;2010;3234,84661354582;7,70717131474104;9,12549800796813
500720;2011;3206,57541899441;7,60560747663551;9,03364485981308
500730;2010;2947,18181818182;7,54545454545455;9,54545454545454
500730;2011;3096,55555555556;8,05555555555556;9,94444444444444
500740;2010;3299,38020833333;8,24479166666667;9,41666666666667
500740;2011;3196,19433198381;8,40485829959514;9,49797570850202
500755;2010;3128,1038961039;8,45454545454546;9,57142857142857
500755;2011;3130,4512195122;8,67073170731707;9,67073170731707
500769;2010;3262,14565826331;8,58988764044944;9,69943820224719
500769;2011;3237,77298850575;8,48275862068965;9,69827586206897
500770;2010;3337,6821192053;7,9375;9,88888888888889
500770;2011;3289,17088607595;7,90849673202614;9,68627450980392
500790;2010;3221,89178356713;8,66064257028112;9,65060240963855
500790;2011;3224,59472422062;8,53956834532374;9,75059952038369
500793;2010;3420,58091286307;8,22821576763485;9,76348547717842
500793;2011;3230,89891696751;8,32129963898917;9,76534296028881
500795;2010;3086,38613861386;8,00990099009901;9,31188118811881
500795;2011;3119,44927536232;8,19323671497585;9,56521739130435
500797;2010;3122,25806451613;8,2258064516129;9,80645161290323
500797;2011;3103,59375;8,09375;9,71875
500800;2010;3350;8,5;9,25
500800;2011;2416;4,25;6,25
500830;2010;3204,58641975309;8,27581941867656;9,4610630407911
500830;2011;3181,97620396601;8,22379603399433;9,31954674220963
500840;2010;3415,42553191489;7,68085106382979;9,34042553191489
500840;2011;3238,88888888889;7,66666666666667;9,44444444444444
510010;2010;3750;NA;NA
510010;2011;3042;1;NA
510020;2010;3283,79302325581;8,26056338028169;9,60093896713615
510020;2011;3269,30505050505;8,04554865424431;9,39211618257261
510025;2010;3248,83155856728;8,59593023255814;9,65503875968992
510025;2011;3224,25157232704;8,66806722689076;9,70483193277311
510030;2010;3222,86175115207;8,94930875576037;9,76958525345622
510030;2011;3225,27232142857;9,08071748878924;9,77130044843049
510035;2010;3500;9;10
510035;2011;3437,5;8,625;9,875
510040;2010;3275;8,625;10
510040;2011;3300;9;10
510050;2010;2875;8,4;9,83333333333333
510050;2011;3700,71428571429;8,14285714285714;9,57142857142857
510060;2010;3171,4014084507;8,3943661971831;9,67605633802817
510060;2011;3183,7987012987;8,12337662337662;9,5
510080;2010;3347,28318584071;6,76106194690265;9
510080;2011;3291,00854700855;6,16239316239316;8,88793103448276
510125;2010;3297,86633663366;8,98019801980198;9,97277227722772
510125;2011;3261,45801526718;8,92875318066158;9,92875318066158
510130;2010;3194,66666666667;8,28;8,86666666666667
510130;2011;3319;8,2;9,03333333333333
510140;2010;3331,05182926829;8,03048780487805;9,61890243902439
510140;2011;3254,84472049689;8,25465838509317;9,81987577639751
510160;2010;2900;9;9
510160;2011;3182,5;6;10
510170;2010;3240,28026533997;8,14070351758794;9,37185929648241
510170;2011;3244;8,04368932038835;9,34142394822006
510180;2010;3244,51589464124;8,57273559011894;9,71180237877402
510180;2011;3234,05080440305;8,3464499572284;9,58169375534645
510185;2010;2700;7;9
510185;2011;2895;8;8
510190;2010;3177,94270833333;8,15028901734104;9,40804597701149
510190;2011;3193,89175257732;8,01098901098901;9,31868131868132
510250;2010;3147,37901234568;8,63327149041435;9,71366728509586
510250;2011;3127,75136612022;8,64934354485777;9,54266958424508
510260;2010;3222,41228070175;7,44954128440367;9,34862385321101
510260;2011;3297,98089171975;7,65648854961832;9,22900763358779
510263;2010;3281,49385749386;7,81081081081081;8,98771498771499
510263;2011;3257,55835240275;8,0091533180778;9,11670480549199
510267;2010;3278,04117647059;8,58235294117647;9,50588235294118
510267;2011;3246,41187384045;8,71880819366853;9,63873370577281
510268;2010;3271,92307692308;9;9,7948717948718
510268;2011;3292,61627906977;9,09302325581395;9,72093023255814
510269;2010;3700;8;10
510270;2010;3217,56747404844;8,74911660777385;9,91872791519435
510270;2011;3264,08917197452;8,77364864864865;9,875
510279;2010;3279,20491803279;7,9016393442623;9,81147540983607
510279;2011;3347,32394366197;7,83098591549296;9,7887323943662
510285;2010;3180;9;10
510285;2011;2160;8,5;10
510300;2010;3157,66666666667;8,71428571428571;9,71428571428571
510300;2011;3231,81818181818;8,63636363636364;9,81818181818182
510305;2010;3371,62162162162;9,89189189189189;9,98648648648649
510305;2011;3341,4606741573;9,86516853932584;9,97752808988764
510310;2010;3273,82352941176;8,69117647058824;9,72058823529412
510310;2011;3277,39130434783;8,68115942028986;9,72463768115942
510320;2010;3222,94234800839;8,00419727177335;9,07660020986359
510320;2011;3232,67320261438;7,8689138576779;8,92228464419476
510325;2010;3170,00496277916;7,85856079404467;9,00496277915633
510325;2011;3270,313225058;7,93720930232558;9,00930232558139
510330;2010;3264,60431654676;9,22962962962963;9,70740740740741
510330;2011;3195,48387096774;8,42753623188406;9,31521739130435
510335;2010;3283,57422512235;8,53530377668309;9,61247947454844
510335;2011;3336,72388059702;8,86547085201794;9,86547085201794
510336;2010;2895;8;9
510336;2011;3600;9;9
510337;2010;3318,08411214953;8,77570093457944;9,8785046728972
510337;2011;3194,6335078534;8,81151832460733;9,89528795811518
510340;2010;3165,59061259217;8,40234291799787;9,24472843450479
510340;2011;3161,14206984941;8,53058604531742;9,32924716000257
510345;2010;3403,07692307692;7,93846153846154;8,92307692307692
510345;2011;3269,03225806452;8,35483870967742;9,41935483870968
510350;2010;3252,672;8,27466666666667;9,49866666666667
510350;2011;3239,47951807229;8,16867469879518;9,40722891566265
510360;2010;3333,63492063492;8,36507936507937;9,58730158730159
510360;2011;3265,82278481013;8,44736842105263;9,51315789473684
510370;2010;3065,65217391304;7,85714285714286;10
510370;2011;3132,5;8,42857142857143;9,42857142857143
510385;2010;3289,13043478261;8,63157894736842;9,89473684210526
510385;2011;3244,67391304348;8,13846153846154;9,55384615384615
510390;2010;3340;8,91666666666667;9,16666666666667
